,Label,Path
269,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_124.jpg
270,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1240.jpg
271,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1241.jpg
272,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1242.jpg
273,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1243.jpg
274,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1244.jpg
275,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1245.jpg
276,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1246.jpg
277,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1247.jpg
278,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1248.jpg
279,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1249.jpg
280,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_125.jpg
281,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1250.jpg
282,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1251.jpg
283,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1252.jpg
284,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1253.jpg
285,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1254.jpg
286,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1255.jpg
287,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1256.jpg
288,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1257.jpg
289,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1258.jpg
290,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1259.jpg
291,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_126.jpg
292,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1260.jpg
293,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1261.jpg
294,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1262.jpg
295,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1263.jpg
296,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1264.jpg
297,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1265.jpg
298,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1266.jpg
299,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1267.jpg
300,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1268.jpg
301,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1269.jpg
302,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_127.jpg
303,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1270.jpg
304,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1271.jpg
305,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1272.jpg
306,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1273.jpg
307,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1274.jpg
308,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1275.jpg
309,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1276.jpg
310,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1277.jpg
311,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1278.jpg
312,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1279.jpg
313,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_128.jpg
314,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1280.jpg
315,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1281.jpg
316,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1282.jpg
317,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1283.jpg
318,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1284.jpg
319,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1285.jpg
320,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1286.jpg
321,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1287.jpg
322,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1288.jpg
323,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1289.jpg
324,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_129.jpg
325,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1290.jpg
326,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1291.jpg
327,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1292.jpg
328,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1293.jpg
329,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1294.jpg
330,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1295.jpg
331,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1296.jpg
332,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1297.jpg
333,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1298.jpg
334,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1299.jpg
335,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_13.jpg
336,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_130.jpg
337,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1300.jpg
338,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1301.jpg
339,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1302.jpg
340,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1303.jpg
341,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1304.jpg
342,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1305.jpg
343,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1306.jpg
344,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1307.jpg
345,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1308.jpg
346,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1309.jpg
347,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_131.jpg
348,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1310.jpg
349,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1311.jpg
350,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1312.jpg
351,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1313.jpg
352,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1314.jpg
353,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1315.jpg
354,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1316.jpg
355,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1317.jpg
356,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1318.jpg
357,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1319.jpg
358,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_132.jpg
359,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1320.jpg
360,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1321.jpg
361,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1322.jpg
362,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1323.jpg
363,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1324.jpg
364,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1325.jpg
365,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1326.jpg
366,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1327.jpg
367,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1328.jpg
368,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1329.jpg
369,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_133.jpg
370,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1330.jpg
371,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1331.jpg
372,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1332.jpg
373,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1333.jpg
374,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1334.jpg
375,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1335.jpg
376,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1336.jpg
377,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1337.jpg
378,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1338.jpg
379,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1339.jpg
380,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_134.jpg
381,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1340.jpg
382,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1341.jpg
383,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1342.jpg
384,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1343.jpg
385,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1344.jpg
386,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1345.jpg
387,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1346.jpg
388,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1347.jpg
389,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1348.jpg
390,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1349.jpg
391,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_135.jpg
392,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1350.jpg
393,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1351.jpg
394,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1352.jpg
395,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1353.jpg
396,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1354.jpg
397,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1355.jpg
398,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1356.jpg
399,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1357.jpg
400,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1358.jpg
401,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1359.jpg
402,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_136.jpg
403,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1360.jpg
404,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1361.jpg
405,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1362.jpg
406,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1363.jpg
407,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1364.jpg
408,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1365.jpg
409,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1366.jpg
410,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1367.jpg
411,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1368.jpg
412,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1369.jpg
413,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_137.jpg
414,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1370.jpg
415,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1371.jpg
416,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1372.jpg
417,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1373.jpg
418,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1374.jpg
419,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1375.jpg
420,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1376.jpg
421,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1377.jpg
422,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1378.jpg
423,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1379.jpg
424,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_138.jpg
425,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1380.jpg
426,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1381.jpg
427,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1382.jpg
428,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1383.jpg
429,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1384.jpg
430,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1385.jpg
431,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1386.jpg
432,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1387.jpg
433,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1388.jpg
434,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1389.jpg
435,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_139.jpg
436,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1390.jpg
437,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1391.jpg
438,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1392.jpg
439,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1393.jpg
440,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1394.jpg
441,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1395.jpg
442,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1396.jpg
443,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1397.jpg
444,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1398.jpg
445,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1399.jpg
446,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_14.jpg
447,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_140.jpg
448,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1400.jpg
449,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1401.jpg
450,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1402.jpg
451,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1403.jpg
452,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1404.jpg
453,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1405.jpg
454,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1406.jpg
455,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1407.jpg
456,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1408.jpg
457,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1409.jpg
458,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_141.jpg
459,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1410.jpg
460,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1411.jpg
461,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1412.jpg
462,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1413.jpg
463,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1414.jpg
464,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1415.jpg
465,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1416.jpg
466,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1417.jpg
467,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1418.jpg
468,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1419.jpg
469,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_142.jpg
470,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1420.jpg
471,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1421.jpg
472,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1422.jpg
473,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1423.jpg
474,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1424.jpg
475,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1425.jpg
476,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1426.jpg
477,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1427.jpg
478,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1428.jpg
479,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1429.jpg
480,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_143.jpg
481,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1430.jpg
482,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1431.jpg
483,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1432.jpg
484,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1433.jpg
485,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1434.jpg
486,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1435.jpg
487,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1436.jpg
488,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1437.jpg
489,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1438.jpg
490,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1439.jpg
491,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_144.jpg
492,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1440.jpg
493,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1441.jpg
494,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1442.jpg
495,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1443.jpg
496,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1444.jpg
497,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1445.jpg
498,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1446.jpg
499,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1447.jpg
500,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1448.jpg
501,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1449.jpg
502,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_145.jpg
503,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1450.jpg
504,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1451.jpg
505,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1452.jpg
506,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1453.jpg
507,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1454.jpg
508,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1455.jpg
509,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1456.jpg
510,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1457.jpg
511,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1458.jpg
512,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1459.jpg
513,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_146.jpg
514,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1460.jpg
515,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1461.jpg
516,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1462.jpg
517,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1463.jpg
518,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1464.jpg
519,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1465.jpg
520,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1466.jpg
521,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1467.jpg
522,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1468.jpg
523,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1469.jpg
524,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_147.jpg
525,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1470.jpg
526,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1471.jpg
527,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1472.jpg
528,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1473.jpg
529,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1474.jpg
530,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1475.jpg
531,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1476.jpg
532,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1477.jpg
533,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1478.jpg
534,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1479.jpg
535,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_148.jpg
536,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1480.jpg
537,cat,/Users/drjamesmugume/Documents/GitHub/Cats And Dogs/train/train_cats/cat_1481.jpg
